"Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21276053, SEN S/N: 21276053)","Temp, ¡C (LGR S/N: 21276053, SEN S/N: 21276053)"
8/22/23 1:00,4.66,22.62
8/22/23 1:15,4.62,22.6
8/22/23 1:30,4.82,22.56
8/22/23 1:45,5.33,22.52
8/22/23 2:00,6.87,22.46
8/22/23 2:15,7.26,22.4
8/22/23 2:30,7.29,22.36
8/22/23 2:45,7.32,22.3
8/22/23 3:00,7.36,22.26
8/22/23 3:15,7.23,22.2
8/22/23 3:30,7.34,22.14
8/22/23 3:45,7.41,22.1
8/22/23 4:00,7.47,22.04
8/22/23 4:15,7.51,22
8/22/23 4:30,7.51,21.94
8/22/23 4:45,7.52,21.9
8/22/23 5:00,7.49,21.84
8/22/23 5:15,7.51,21.8
8/22/23 5:30,7.5,21.76
8/22/23 5:45,7.29,21.7
8/22/23 6:00,7.35,21.66
8/22/23 6:15,7.38,21.62
8/22/23 6:30,7.47,21.56
8/22/23 6:45,7.48,21.52
8/22/23 7:00,7.54,21.5
8/22/23 7:15,7.61,21.46
8/22/23 7:30,7.64,21.44
8/22/23 7:45,7.66,21.44
8/22/23 8:00,7.47,21.44
8/22/23 8:15,7.3,21.44
8/22/23 8:30,7.29,21.46
8/22/23 8:45,7.29,21.5
8/22/23 9:00,7.28,21.56
8/22/23 9:15,7.33,21.58
8/22/23 9:30,7.32,21.62
8/22/23 9:45,7.33,21.64
8/22/23 10:00,7.35,21.68
8/22/23 10:15,7.34,21.72
8/22/23 10:30,7.29,21.74
8/22/23 10:45,7.23,21.8
8/22/23 11:00,7.2,21.84
8/22/23 11:15,7.16,21.88
8/22/23 11:30,7.15,21.92
8/22/23 11:45,7.08,21.96
8/22/23 12:00,7.03,22
8/22/23 12:15,6.97,22.04
8/22/23 12:30,6.91,22.08
8/22/23 12:45,6.87,22.12
8/22/23 13:00,6.81,22.16
8/22/23 13:15,6.75,22.22
8/22/23 13:30,6.63,22.26
8/22/23 13:45,6.59,22.3
8/22/23 14:00,6.53,22.36
8/22/23 14:15,6.48,22.4
8/22/23 14:30,6.55,22.44
8/22/23 14:45,6.49,22.5
8/22/23 15:00,6.45,22.54
8/22/23 15:15,6.4,22.58
8/22/23 15:30,6.35,22.62
8/22/23 15:45,6.3,22.64
8/22/23 16:00,6.25,22.7
8/22/23 16:15,6.19,22.74
8/22/23 16:30,6.15,22.78
8/22/23 16:45,6.05,22.86
8/22/23 17:00,6.01,22.9
8/22/23 17:15,6.01,22.92
8/22/23 17:30,5.97,22.96
8/22/23 17:45,5.9,22.98
8/22/23 18:00,5.84,23
8/22/23 18:15,5.79,23.02
8/22/23 18:30,5.68,23.04
8/22/23 18:45,5.46,23.06
8/22/23 19:00,5.4,23.08
8/22/23 19:15,5.4,23.08
8/22/23 19:30,5.39,23.1
8/22/23 19:45,5.36,23.12
8/22/23 20:00,5.35,23.12
8/22/23 20:15,5.39,23.18
8/22/23 20:30,5.38,23.2
8/22/23 20:45,5.35,23.2
8/22/23 21:00,5.27,23.22
8/22/23 21:15,5.21,23.22
8/22/23 21:30,5.15,23.22
8/22/23 21:45,5.06,23.22
8/22/23 22:00,4.96,23.22
8/22/23 22:15,4.87,23.24
8/22/23 22:30,4.8,23.22
8/22/23 22:45,4.72,23.22
8/22/23 23:00,4.65,23.22
8/22/23 23:15,4.59,23.22
8/22/23 23:30,4.55,23.24
8/22/23 23:45,4.51,23.22
8/23/23 0:00,4.44,23.24
8/23/23 0:15,4.37,23.24
8/23/23 0:30,4.34,23.22
8/23/23 0:45,4.27,23.22
8/23/23 1:00,4.23,23.18
8/23/23 1:15,4.2,23.12
8/23/23 1:30,6.18,23.06
8/23/23 1:45,6.18,23.02
8/23/23 2:00,6.64,22.96
8/23/23 2:15,6.71,22.9
8/23/23 2:30,6.76,22.84
8/23/23 2:45,6.86,22.78
8/23/23 3:00,6.81,22.74
8/23/23 3:15,6.88,22.68
8/23/23 3:30,6.98,22.62
8/23/23 3:45,7.14,22.56
8/23/23 4:00,7.21,22.5
8/23/23 4:15,7.21,22.46
8/23/23 4:30,7.23,22.4
8/23/23 4:45,7.28,22.34
8/23/23 5:00,7.25,22.3
8/23/23 5:15,7.23,22.26
8/23/23 5:30,7.21,22.2
8/23/23 5:45,7.28,22.16
8/23/23 6:00,7.36,22.12
8/23/23 6:15,7.38,22.06
8/23/23 6:30,7.29,22.02
8/23/23 6:45,7.31,22
8/23/23 7:00,7.28,21.96
8/23/23 7:15,7.22,21.94
8/23/23 7:30,7.26,21.92
8/23/23 7:45,7.32,21.92
8/23/23 8:00,7.33,21.92
8/23/23 8:15,7.31,21.94
8/23/23 8:30,7.3,21.96
8/23/23 8:45,7.29,21.98
8/23/23 9:00,7.21,22
8/23/23 9:15,7.1,22.04
8/23/23 9:30,7.06,22.06
8/23/23 9:45,7.03,22.08
8/23/23 10:00,6.96,22.1
8/23/23 10:15,6.92,22.12
8/23/23 10:30,6.88,22.16
8/23/23 10:45,6.86,22.18
8/23/23 11:00,6.81,22.22
8/23/23 11:15,6.76,22.26
8/23/23 11:30,6.69,22.32
8/23/23 11:45,6.63,22.36
8/23/23 12:00,6.6,22.4
8/23/23 12:15,6.56,22.44
8/23/23 12:30,6.52,22.48
8/23/23 12:45,6.48,22.52
8/23/23 13:00,6.43,22.56
8/23/23 13:15,6.31,22.64
8/23/23 13:30,6.27,22.7
8/23/23 13:45,6.24,22.74
8/23/23 14:00,6.2,22.78
8/23/23 14:15,6.16,22.86
8/23/23 14:30,6.13,22.88
8/23/23 14:45,6.09,22.92
8/23/23 15:00,6.04,22.96
8/23/23 15:15,5.99,22.98
8/23/23 15:30,5.94,23.02
8/23/23 15:45,5.89,23.06
8/23/23 16:00,5.83,23.08
8/23/23 16:15,5.75,23.12
8/23/23 16:30,5.68,23.14
8/23/23 16:45,5.61,23.2
8/23/23 17:00,5.57,23.22
8/23/23 17:15,5.53,23.24
8/23/23 17:30,5.5,23.26
8/23/23 17:45,5.46,23.3
8/23/23 18:00,5.42,23.32
8/23/23 18:15,5.39,23.34
8/23/23 18:30,5.35,23.36
8/23/23 18:45,5.28,23.38
8/23/23 19:00,5.23,23.4
8/23/23 19:15,5.17,23.4
8/23/23 19:30,5.11,23.42
8/23/23 19:45,4.98,23.44
8/23/23 20:00,4.83,23.46
8/23/23 20:15,4.78,23.52
8/23/23 20:30,4.74,23.54
8/23/23 20:45,4.67,23.56
8/23/23 21:00,4.57,23.56
8/23/23 21:15,4.52,23.56
8/23/23 21:30,4.49,23.56
8/23/23 21:45,4.44,23.56
8/23/23 22:00,4.4,23.56
8/23/23 22:15,4.38,23.54
8/23/23 22:30,4.33,23.58
8/23/23 22:45,4.26,23.56
8/23/23 23:00,4.24,23.56
8/23/23 23:15,4.22,23.56
8/23/23 23:30,4.2,23.54
8/23/23 23:45,4.15,23.54
8/24/23 0:00,4.11,23.54
8/24/23 0:15,4.08,23.52
8/24/23 0:30,4.06,23.5
8/24/23 0:45,4.05,23.5
8/24/23 1:00,4.01,23.5
8/24/23 1:15,3.99,23.5
8/24/23 1:30,3.97,23.48
8/24/23 1:45,3.96,23.44
8/24/23 2:00,5.29,23.42
8/24/23 2:15,5.24,23.38
8/24/23 2:30,5.25,23.32
8/24/23 2:45,5.8,23.28
8/24/23 3:00,5.94,23.24
8/24/23 3:15,6.34,23.2
8/24/23 3:30,6.74,23.14
8/24/23 3:45,6.83,23.1
8/24/23 4:00,6.86,23.06
8/24/23 4:15,6.88,23
8/24/23 4:30,6.89,22.98
8/24/23 4:45,6.88,22.94
8/24/23 5:00,6.92,22.88
8/24/23 5:15,6.97,22.84
8/24/23 5:30,7,22.8
8/24/23 5:45,7.03,22.76
8/24/23 6:00,7.05,22.7
8/24/23 6:15,7.04,22.66
8/24/23 6:30,7.08,22.62
8/24/23 6:45,7.03,22.58
8/24/23 7:00,7.03,22.54
8/24/23 7:15,7,22.52
8/24/23 7:30,7.03,22.5
8/24/23 7:45,7.06,22.48
8/24/23 8:00,7.05,22.48
8/24/23 8:15,7.08,22.5
8/24/23 8:30,7.05,22.5
8/24/23 8:45,7.02,22.52
8/24/23 9:00,6.98,22.52
8/24/23 9:15,6.92,22.54
8/24/23 9:30,6.85,22.56
8/24/23 9:45,6.78,22.58
8/24/23 10:00,6.72,22.6
8/24/23 10:15,6.66,22.62
8/24/23 10:30,6.58,22.64
8/24/23 10:45,6.52,22.66
8/24/23 11:00,6.45,22.7
8/24/23 11:15,6.39,22.72
8/24/23 11:30,6.31,22.76
8/24/23 11:45,6.25,22.8
8/24/23 12:00,6.18,22.84
8/24/23 12:15,6.16,22.88
8/24/23 12:30,6.14,22.92
8/24/23 12:45,6.12,22.94
8/24/23 13:00,6.11,22.96
8/24/23 13:15,6.09,23
8/24/23 13:30,6.06,23.02
8/24/23 13:45,6.02,23.08
8/24/23 14:00,5.98,23.12
8/24/23 14:15,5.95,23.16
8/24/23 14:30,5.94,23.2
8/24/23 14:45,5.9,23.24
8/24/23 15:00,5.88,23.28
8/24/23 15:15,5.85,23.3
8/24/23 15:30,5.8,23.34
8/24/23 15:45,5.74,23.38
8/24/23 16:00,5.69,23.4
8/24/23 16:15,5.65,23.44
8/24/23 16:30,5.58,23.48
8/24/23 16:45,5.52,23.52
8/24/23 17:00,5.47,23.56
8/24/23 17:15,5.42,23.58
8/24/23 17:30,5.38,23.6
8/24/23 17:45,5.3,23.64
8/24/23 18:00,5.13,23.66
8/24/23 18:15,4.84,23.66
8/24/23 18:30,4.77,23.7
8/24/23 18:45,4.72,23.7
8/24/23 19:00,4.66,23.72
8/24/23 19:15,4.59,23.74
8/24/23 19:30,4.52,23.74
8/24/23 19:45,4.52,23.76
8/24/23 20:00,4.64,23.78
8/24/23 20:15,4.7,23.82
8/24/23 20:30,4.69,23.86
8/24/23 20:45,4.67,23.84
8/24/23 21:00,4.65,23.86
8/24/23 21:15,4.56,23.88
8/24/23 21:30,4.55,23.88
8/24/23 21:45,4.52,23.88
8/24/23 22:00,4.49,23.88
8/24/23 22:15,4.43,23.86
8/24/23 22:30,4.21,23.88
8/24/23 22:45,4.18,23.88
8/24/23 23:00,4.16,23.88
8/24/23 23:15,4.15,23.88
8/24/23 23:30,4.13,23.88
8/24/23 23:45,4.09,23.88
8/25/23 0:00,4.09,23.86
8/25/23 0:15,4.08,23.84
8/25/23 0:30,4.06,23.84
8/25/23 0:45,4.01,23.8
8/25/23 1:00,4.05,23.76
8/25/23 1:15,4.16,23.7
8/25/23 1:30,4.83,23.66
8/25/23 1:45,5.8,23.6
8/25/23 2:00,6.19,23.54
8/25/23 2:15,6.39,23.5
8/25/23 2:30,6.35,23.44
8/25/23 2:45,6.32,23.38
8/25/23 3:00,6.52,23.34
8/25/23 3:15,6.44,23.26
8/25/23 3:30,6.55,23.22
8/25/23 3:45,6.84,23.16
8/25/23 4:00,6.88,23.1
8/25/23 4:15,6.86,23.04
8/25/23 4:30,6.83,22.98
8/25/23 4:45,6.87,22.92
8/25/23 5:00,6.9,22.86
8/25/23 5:15,6.61,22.82
8/25/23 5:30,6.48,22.76
8/25/23 5:45,6.66,22.72
8/25/23 6:00,6.72,22.66
8/25/23 6:15,6.63,22.62
8/25/23 6:30,6.87,22.56
8/25/23 6:45,6.93,22.52
8/25/23 7:00,6.84,22.48
8/25/23 7:15,6.76,22.44
8/25/23 7:30,6.79,22.42
8/25/23 7:45,6.82,22.4
8/25/23 8:00,6.82,22.4
8/25/23 8:15,6.9,22.4
8/25/23 8:30,6.92,22.42
8/25/23 8:45,6.89,22.44
8/25/23 9:00,6.85,22.46
8/25/23 9:15,6.82,22.5
8/25/23 9:30,6.78,22.52
8/25/23 9:45,6.76,22.52
8/25/23 10:00,6.72,22.54
8/25/23 10:15,6.69,22.56
8/25/23 10:30,6.67,22.58
8/25/23 10:45,6.64,22.6
8/25/23 11:00,6.6,22.62
8/25/23 11:15,6.56,22.64
8/25/23 11:30,6.53,22.68
8/25/23 11:45,6.46,22.72
8/25/23 12:00,6.38,22.78
8/25/23 12:15,6.3,22.82
8/25/23 12:30,6.26,22.86
8/25/23 12:45,6.21,22.9
8/25/23 13:00,6.19,22.92
8/25/23 13:15,6.16,22.96
8/25/23 13:30,6.13,22.98
8/25/23 13:45,6.1,23.04
8/25/23 14:00,6.05,23.08
8/25/23 14:15,5.99,23.14
8/25/23 14:30,5.96,23.18
8/25/23 14:45,5.94,23.22
8/25/23 15:00,5.91,23.24
8/25/23 15:15,5.87,23.28
8/25/23 15:30,5.84,23.32
8/25/23 15:45,5.82,23.34
8/25/23 16:00,5.77,23.38
8/25/23 16:15,5.73,23.4
8/25/23 16:30,5.7,23.44
8/25/23 16:45,5.65,23.5
8/25/23 17:00,5.6,23.54
8/25/23 17:15,5.58,23.56
8/25/23 17:30,5.54,23.56
8/25/23 17:45,5.51,23.58
8/25/23 18:00,5.47,23.6
8/25/23 18:15,5.43,23.6
8/25/23 18:30,5.38,23.64
8/25/23 18:45,5.33,23.66
8/25/23 19:00,5.28,23.68
8/25/23 19:15,5.24,23.7
8/25/23 19:30,5.17,23.7
8/25/23 19:45,5.1,23.74
8/25/23 20:00,4.55,23.76
8/25/23 20:15,4.57,23.8
8/25/23 20:30,4.57,23.84
8/25/23 20:45,4.56,23.84
8/25/23 21:00,4.52,23.84
8/25/23 21:15,4.48,23.86
8/25/23 21:30,4.45,23.84
8/25/23 21:45,4.39,23.86
8/25/23 22:00,4.34,23.88
8/25/23 22:15,4.28,23.86
8/25/23 22:30,4.24,23.88
8/25/23 22:45,4.2,23.88
8/25/23 23:00,4.15,23.86
8/25/23 23:15,4.08,23.88
8/25/23 23:30,4.03,23.88
8/25/23 23:45,3.97,23.86
8/26/23 0:00,3.93,23.86
8/26/23 0:15,3.9,23.84
8/26/23 0:30,3.86,23.82
8/26/23 0:45,3.79,23.8
8/26/23 1:00,3.76,23.78
8/26/23 1:15,3.74,23.74
8/26/23 1:30,3.72,23.72
8/26/23 1:45,3.8,23.68
8/26/23 2:00,3.95,23.64
8/26/23 2:15,4.49,23.6
8/26/23 2:30,4.77,23.56
8/26/23 2:45,5.14,23.52
8/26/23 3:00,5.33,23.46
8/26/23 3:15,5.43,23.44
8/26/23 3:30,5.53,23.38
8/26/23 3:45,5.77,23.36
8/26/23 4:00,6.03,23.3
8/26/23 4:15,6.21,23.24
8/26/23 4:30,6.43,23.2
8/26/23 4:45,6.54,23.14
8/26/23 5:00,6.63,23.06
8/26/23 5:15,6.66,23
8/26/23 5:30,6.64,22.96
8/26/23 5:45,6.64,22.88
8/26/23 6:00,6.73,22.84
8/26/23 6:15,6.62,22.78
8/26/23 6:30,6.76,22.72
8/26/23 6:45,6.77,22.66
8/26/23 7:00,6.83,22.62
8/26/23 7:15,6.7,22.58
8/26/23 7:30,6.62,22.54
8/26/23 7:45,6.66,22.5
8/26/23 8:00,6.7,22.5
8/26/23 8:15,6.73,22.5
8/26/23 8:30,6.75,22.5
8/26/23 8:45,6.71,22.52
8/26/23 9:00,6.7,22.54
8/26/23 9:15,6.68,22.56
8/26/23 9:30,6.64,22.58
8/26/23 9:45,6.63,22.6
8/26/23 10:00,6.6,22.62
8/26/23 10:15,6.59,22.64
8/26/23 10:30,6.56,22.66
8/26/23 10:45,6.53,22.68
8/26/23 11:00,6.49,22.72
8/26/23 11:15,6.46,22.74
8/26/23 11:30,6.41,22.78
8/26/23 11:45,6.33,22.84
8/26/23 12:00,6.28,22.88
8/26/23 12:15,6.25,22.92
8/26/23 12:30,6.19,22.94
8/26/23 12:45,6.14,22.98
8/26/23 13:00,6.1,23
8/26/23 13:15,6.05,23.02
8/26/23 13:30,6.02,23.06
8/26/23 13:45,5.96,23.1
8/26/23 14:00,5.91,23.14
8/26/23 14:15,5.8,23.2
8/26/23 14:30,5.73,23.24
8/26/23 14:45,5.71,23.28
8/26/23 15:00,5.67,23.3
8/26/23 15:15,5.61,23.36
8/26/23 15:30,5.58,23.38
8/26/23 15:45,5.54,23.42
8/26/23 16:00,5.5,23.46
8/26/23 16:15,5.45,23.5
8/26/23 16:30,5.39,23.54
8/26/23 16:45,5.31,23.6
8/26/23 17:00,5.28,23.62
8/26/23 17:15,5.23,23.66
8/26/23 17:30,5.18,23.7
8/26/23 17:45,5.15,23.72
8/26/23 18:00,5.11,23.74
8/26/23 18:15,5.07,23.78
8/26/23 18:30,5.02,23.8
8/26/23 18:45,4.97,23.82
8/26/23 19:00,4.93,23.84
8/26/23 19:15,4.87,23.86
8/26/23 19:30,4.81,23.9
8/26/23 19:45,4.73,23.92
8/26/23 20:00,4.64,23.98
8/26/23 20:15,4.58,24.02
8/26/23 20:30,4.52,24.02
8/26/23 20:45,4.48,24.02
8/26/23 21:00,4.44,24.04
8/26/23 21:15,4.4,24.06
8/26/23 21:30,4.37,24.06
8/26/23 21:45,4.33,24.08
8/26/23 22:00,4.28,24.08
8/26/23 22:15,4.26,24.08
8/26/23 22:30,4.22,24.08
8/26/23 22:45,4.19,24.08
8/26/23 23:00,4.15,24.08
8/26/23 23:15,4.13,24.08
8/26/23 23:30,4.1,24.08
8/26/23 23:45,4.08,24.06
8/27/23 0:00,4.04,24.06
8/27/23 0:15,4.01,24.04
8/27/23 0:30,3.98,24.04
8/27/23 0:45,3.95,24.02
8/27/23 1:00,3.93,24
8/27/23 1:15,3.9,24
8/27/23 1:30,3.86,23.98
8/27/23 1:45,3.83,23.96
8/27/23 2:00,3.8,23.94
8/27/23 2:15,3.77,23.9
8/27/23 2:30,3.75,23.86
8/27/23 2:45,3.71,23.84
8/27/23 3:00,3.68,23.8
8/27/23 3:15,3.64,23.74
8/27/23 3:30,3.6,23.7
8/27/23 3:45,4.03,23.68
8/27/23 4:00,4.01,23.62
8/27/23 4:15,3.99,23.58
8/27/23 4:30,3.93,23.54
8/27/23 4:45,4.12,23.5
8/27/23 5:00,4.14,23.46
8/27/23 5:15,4.81,23.4
8/27/23 5:30,5.03,23.34
8/27/23 5:45,5.28,23.28
8/27/23 6:00,5.6,23.2
8/27/23 6:15,5.58,23.12
8/27/23 6:30,5.66,23.06
8/27/23 6:45,5.59,23
8/27/23 7:00,5.81,22.94
8/27/23 7:15,5.98,22.88
8/27/23 7:30,6.03,22.82
8/27/23 7:45,6.18,22.78
8/27/23 8:00,6.18,22.76
8/27/23 8:15,6.09,22.74
8/27/23 8:30,6.1,22.76
8/27/23 8:45,6.04,22.82
8/27/23 9:00,5.99,22.84
8/27/23 9:15,5.98,22.88
8/27/23 9:30,5.96,22.9
8/27/23 9:45,5.95,22.92
8/27/23 10:00,5.93,22.94
8/27/23 10:15,5.9,22.96
8/27/23 10:30,5.86,22.98
8/27/23 10:45,5.84,23
8/27/23 11:00,5.8,23.04
8/27/23 11:15,5.75,23.06
8/27/23 11:30,5.72,23.08
8/27/23 11:45,5.65,23.12
8/27/23 12:00,5.57,23.16
8/27/23 12:15,5.49,23.2
8/27/23 12:30,5.4,23.24
8/27/23 12:45,5.32,23.26
8/27/23 13:00,5.25,23.3
8/27/23 13:15,5.17,23.34
8/27/23 13:30,5.12,23.36
8/27/23 13:45,5.06,23.4
8/27/23 14:00,5.02,23.44
8/27/23 14:15,5,23.48
8/27/23 14:30,4.98,23.52
8/27/23 14:45,4.97,23.54
8/27/23 15:00,4.97,23.58
8/27/23 15:15,4.98,23.64
8/27/23 15:30,5,23.68
8/27/23 15:45,5.01,23.7
8/27/23 16:00,5,23.72
8/27/23 16:15,4.99,23.76
8/27/23 16:30,4.97,23.8
8/27/23 16:45,4.95,23.84
8/27/23 17:00,4.94,23.88
8/27/23 17:15,4.94,23.88
8/27/23 17:30,4.92,23.9
8/27/23 17:45,4.89,23.92
8/27/23 18:00,4.87,23.94
8/27/23 18:15,4.85,23.96
8/27/23 18:30,4.81,23.98
8/27/23 18:45,4.78,24
8/27/23 19:00,4.73,24.02
8/27/23 19:15,4.69,24.02
8/27/23 19:30,4.64,24.04
8/27/23 19:45,4.59,24.06
8/27/23 20:00,4.49,24.1
8/27/23 20:15,4.43,24.12
8/27/23 20:30,4.39,24.14
8/27/23 20:45,4.35,24.14
8/27/23 21:00,4.32,24.14
8/27/23 21:15,4.27,24.16
8/27/23 21:30,4.25,24.16
8/27/23 21:45,4.23,24.16
8/27/23 22:00,4.21,24.14
8/27/23 22:15,4.18,24.14
8/27/23 22:30,4.15,24.12
8/27/23 22:45,4.13,24.14
8/27/23 23:00,4.11,24.14
8/27/23 23:15,4.1,24.12
8/27/23 23:30,4.07,24.1
8/27/23 23:45,4.06,24.06
8/28/23 0:00,4.03,24.04
8/28/23 0:15,4,24.02
8/28/23 0:30,3.98,23.98
8/28/23 0:45,3.95,23.96
8/28/23 1:00,3.93,23.92
8/28/23 1:15,3.9,23.88
8/28/23 1:30,3.88,23.86
8/28/23 1:45,3.83,23.84
8/28/23 2:00,3.79,23.82
8/28/23 2:15,3.76,23.78
8/28/23 2:30,3.71,23.76
8/28/23 2:45,3.68,23.72
8/28/23 3:00,3.67,23.68
8/28/23 3:15,3.65,23.66
8/28/23 3:30,3.64,23.62
8/28/23 3:45,3.68,23.58
8/28/23 4:00,3.66,23.56
8/28/23 4:15,3.66,23.52
8/28/23 4:30,3.62,23.48
8/28/23 4:45,3.64,23.46
8/28/23 5:00,4.2,23.44
8/28/23 5:15,4.35,23.4
8/28/23 5:30,4.3,23.38
8/28/23 5:45,4.25,23.36
8/28/23 6:00,4.32,23.34
8/28/23 6:15,4.27,23.3
8/28/23 6:30,4.25,23.28
8/28/23 6:45,4.28,23.26
8/28/23 7:00,4.43,23.24
8/28/23 7:15,4.59,23.24
8/28/23 7:30,4.51,23.22
8/28/23 7:45,4.42,23.22
8/28/23 8:00,4.42,23.2
8/28/23 8:15,4.51,23.22
8/28/23 8:30,4.41,23.22
8/28/23 8:45,4.39,23.22
8/28/23 9:00,4.36,23.22
8/28/23 9:15,4.34,23.22
8/28/23 9:30,4.87,23.22
8/28/23 9:45,5.14,23.24
8/28/23 10:00,5.3,23.26
8/28/23 10:15,5.26,23.28
8/28/23 10:30,5.33,23.34
8/28/23 10:45,5.37,23.34
8/28/23 11:00,5.72,23.48
8/28/23 11:15,5.56,23.42
8/28/23 11:30,5.42,23.4
8/28/23 11:45,5.28,23.4
8/28/23 12:00,5.16,23.42
8/28/23 12:15,5.09,23.42
8/28/23 12:30,5.01,23.44
8/28/23 12:45,4.89,23.46
8/28/23 13:00,4.84,23.5
8/28/23 13:15,4.79,23.52
8/28/23 13:30,4.74,23.56
8/28/23 13:45,4.7,23.58
8/28/23 14:00,4.66,23.6
8/28/23 14:15,4.6,23.64
8/28/23 14:30,4.56,23.66
8/28/23 14:45,4.5,23.78
8/28/23 15:00,4.41,23.88
8/28/23 15:15,4.35,23.94
8/28/23 15:30,4.48,24.08
8/28/23 15:45,4.94,24.16
8/28/23 16:00,5.15,24.1
8/28/23 16:15,6.4,24
8/28/23 16:30,7.51,23.72
8/28/23 16:45,7.69,23.3
8/28/23 17:00,7.49,23.22
8/28/23 17:15,7.43,23.12
8/28/23 17:30,7.29,23.08
8/28/23 17:45,7.33,23.02
8/28/23 18:00,7.41,22.96
8/28/23 18:15,7.46,22.88
8/28/23 18:30,7.51,22.82
8/28/23 18:45,7.57,22.78
8/28/23 19:00,7.58,22.78
8/28/23 19:15,7.61,22.76
8/28/23 19:30,7.63,22.76
8/28/23 19:45,7.63,22.74
8/28/23 20:00,7.63,22.72
8/28/23 20:15,7.64,22.7
8/28/23 20:30,7.64,22.68
8/28/23 20:45,7.65,22.66
8/28/23 21:00,7.66,22.64
8/28/23 21:15,7.66,22.62
8/28/23 21:30,7.66,22.6
8/28/23 21:45,7.67,22.58
8/28/23 22:00,7.69,22.54
8/28/23 22:15,7.69,22.52
8/28/23 22:30,7.7,22.52
8/28/23 22:45,7.71,22.5
8/28/23 23:00,7.72,22.46
8/28/23 23:15,7.74,22.44
8/28/23 23:30,7.75,22.42
8/28/23 23:45,7.75,22.4
8/29/23 0:00,7.76,22.38
8/29/23 0:15,7.77,22.34
8/29/23 0:30,7.79,22.32
8/29/23 0:45,7.78,22.28
8/29/23 1:00,7.79,22.26
8/29/23 1:15,7.79,22.22
8/29/23 1:30,7.79,22.2
8/29/23 1:45,7.8,22.16
8/29/23 2:00,7.81,22.14
8/29/23 2:15,7.81,22.1
8/29/23 2:30,7.8,22.08
8/29/23 2:45,7.78,22.06
8/29/23 3:00,7.8,22.04
8/29/23 3:15,7.81,22.02
8/29/23 3:30,7.85,22
8/29/23 3:45,7.81,21.98
8/29/23 4:00,7.81,21.94
8/29/23 4:15,7.8,21.92
8/29/23 4:30,7.81,21.9
8/29/23 4:45,7.81,21.88
8/29/23 5:00,7.85,21.86
8/29/23 5:15,7.84,21.84
8/29/23 5:30,7.84,21.82
8/29/23 5:45,7.84,21.8
8/29/23 6:00,7.85,21.78
8/29/23 6:15,7.8,21.76
8/29/23 6:30,7.82,21.74
8/29/23 6:45,7.84,21.74
8/29/23 7:00,7.82,21.7
8/29/23 7:15,7.81,21.7
8/29/23 7:30,7.85,21.68
8/29/23 7:45,7.82,21.66
8/29/23 8:00,7.84,21.66
8/29/23 8:15,7.79,21.68
8/29/23 8:30,7.72,21.72
8/29/23 8:45,7.61,21.76
8/29/23 9:00,7.44,21.78
8/29/23 9:15,7.42,21.84
8/29/23 9:30,7.48,21.88
8/29/23 9:45,7.56,21.94
8/29/23 10:00,7.57,22.02
8/29/23 10:15,7.59,22.1
8/29/23 10:30,7.59,22.18
8/29/23 10:45,7.58,22.26
8/29/23 11:00,7.63,22.36
8/29/23 11:15,7.65,22.46
8/29/23 11:30,7.59,22.54
8/29/23 11:45,7.69,22.66
8/29/23 12:00,7.69,22.78
8/29/23 12:15,7.75,22.9
8/29/23 12:30,7.54,23.04
8/29/23 12:45,7.67,23.2
8/29/23 13:00,7.7,23.34
8/29/23 13:15,7.48,23.44
8/29/23 13:30,7.73,23.52
8/29/23 13:45,7.56,23.66
8/29/23 14:00,7.54,23.76
8/29/23 14:15,7.71,23.78
8/29/23 14:30,7.72,23.78
8/29/23 14:45,7.71,23.8
8/29/23 15:00,7.57,23.82
8/29/23 15:15,7.55,23.82
8/29/23 15:30,7.61,23.8
8/29/23 15:45,7.59,23.76
8/29/23 16:00,7.42,23.72
8/29/23 16:15,7.54,23.7
8/29/23 16:30,7.85,23.6
8/29/23 16:45,7.67,23.42
8/29/23 17:00,7.52,23.3
8/29/23 17:15,7.45,23.2
8/29/23 17:30,7.48,23.08
8/29/23 17:45,7.49,23
8/29/23 18:00,7.45,23
8/29/23 18:15,7.46,23.02
8/29/23 18:30,7.51,22.98
8/29/23 18:45,7.56,22.94
8/29/23 19:00,7.64,22.88
8/29/23 19:15,7.7,22.8
8/29/23 19:30,7.72,22.76
8/29/23 19:45,7.74,22.72
8/29/23 20:00,7.75,22.72
8/29/23 20:15,7.76,22.7
8/29/23 20:30,7.76,22.68
8/29/23 20:45,7.76,22.66
8/29/23 21:00,7.76,22.64
8/29/23 21:15,7.76,22.64
8/29/23 21:30,7.77,22.62
8/29/23 21:45,7.78,22.6
8/29/23 22:00,7.78,22.58
8/29/23 22:15,7.78,22.56
8/29/23 22:30,7.78,22.54
8/29/23 22:45,7.78,22.5
8/29/23 23:00,7.78,22.48
8/29/23 23:15,7.79,22.46
8/29/23 23:30,7.78,22.44
8/29/23 23:45,7.78,22.42
8/30/23 0:00,7.79,22.4
8/30/23 0:15,7.79,22.38
8/30/23 0:30,7.78,22.36
8/30/23 0:45,7.78,22.34
8/30/23 1:00,7.79,22.32
8/30/23 1:15,7.79,22.3
8/30/23 1:30,7.8,22.3
8/30/23 1:45,7.8,22.28
8/30/23 2:00,7.81,22.26
8/30/23 2:15,7.8,22.24
8/30/23 2:30,7.81,22.22
